source, target
Hai kết quả: cá voi chim cánh cụt * cò = | kiwi * lê =, Quy tắc: X * Z =
Hai kết quả: - = chuột chuột + | - = rắn hổ mang đào đào +, Quy tắc: - = X X +
Hai kết quả: + * blackberry blackberry | + * ngựa, Quy tắc: + * Y Y
Hai kết quả: + dưa hấu = = dưa hấu | + blackberry = blackberry, Quy tắc: + X = X
Hai kết quả: dưa hấu đào + - dưa hấu - | táo kiwi dưa hấu + - dưa hấu -, Quy tắc: Z Y + - Y -
Hai kết quả: blackberry nho blackberry = + | dâu tây chuột nho dâu tây = +, Quy tắc: Z Y Z = +
Hai kết quả: chuột nho cá voi dưa hấu - + | cá mập đại bàng - +, Quy tắc: Y Z - +
Hai kết quả: sư tử chim cánh cụt chuối * - sư tử + | hải cẩu ngựa cò * - hải cẩu ngựa +, Quy tắc: Z Y * - Y +
Hai kết quả: sư tử nho - = * sư tử | ngựa - = * rắn hổ mang, Quy tắc: Z - = * X
Hai kết quả: - đào sư tử ngựa vằn chuột + - | - ngựa chim cánh cụt ngựa + -, Quy tắc: - Z Y X + -
Hai kết quả: = rắn hổ mang dâu + - cá mập | = nho + - ngựa, Quy tắc: = X + - Y
Hai kết quả: - ngựa việt quất * kiwi chuột | - cò * rắn hổ mang, Quy tắc: - Z * Y
Hai kết quả: + đào * cá mập + | + cá voi kiwi * táo chim cánh cụt +, Quy tắc: + Y * X +
Hai kết quả: cá voi việt quất rắn hổ mang - + cá voi việt quất | sư tử trâu lê - + sư tử, Quy tắc: Y Z - + Z
Hai kết quả: chim cánh cụt = chim cánh cụt - chim cánh cụt = | sư tử = sư tử - sư tử =, Quy tắc: Z = Z - Z =
Hai kết quả: * * rắn hổ mang đại bàng rắn hổ mang | * * đại bàng đại bàng, Quy tắc: * * X X
Hai kết quả: * cá voi dưa hấu cá voi dưa hấu * | * dưa hấu dưa hấu *, Quy tắc: * Y Y *
Hai kết quả: cá mập sư tử đại bàng ngựa * * | cá voi táo dưa hấu chuột đào * *, Quy tắc: Z X Y * *
Hai kết quả: = đại bàng cá voi = cá voi | = hải cẩu lê đào = hải cẩu, Quy tắc: = X Y = X
Hai kết quả: + lê dâu đen ngựa vằn - | + hải cẩu dưa hấu việt quất -, Quy tắc: + Z Y X -
Hai kết quả: rắn hổ mang nho * rắn hổ mang trâu rắn hổ mang trâu * | lê * ngựa chuột ngựa chuột *, Quy tắc: Y * X X *
Hai kết quả: dâu tây = trâu + kiwi việt quất | nho cá voi = blackberry blackberry + nho, Quy tắc: Z = Y + X
Hai kết quả: * táo * táo * | * chuối* chuối*, Quy tắc: * X * X *
Hai kết quả: * chim cánh cụt lê - trâu * cá voi | * đại bàng - ngựa vằn kiwi * lê đào, Quy tắc: * X - Z * Y
Hai kết quả: cá voi voi * * | cá mập dưa hấu dưa hấu cá mập * *, Quy tắc: X X * *
Hai kết quả: dâu tây chim cánh cụt - ngựa đào = * | đào - blackberry = *, Quy tắc: Z - X = *
Hai kết quả: chuối * - lê | kiwi rắn hổ mang * - dưa hấu, Quy tắc: Y * - Z
Hai kết quả: cá mập rắn hổ mang hải cẩu * - | chuột dâu * -, Quy tắc: Z Y * -
Hai kết quả: = * - táo trâu cá voi trâu táo trâu | = * - đào ngựa dâu đen đào ngựa, Quy tắc: = * - Y X Y
Hai kết quả: sư tử hải cẩu - hải cẩu sư tử đại bàng việt quất * | sư tử - cá mập nho sư tử*, Quy tắc: Y - Y X *
Hai kết quả: nho* việt quất + đại bàng + | ngựa vằn * việt quất đào + rắn hổ mang blackberry +, Quy tắc: Z * X + Y +
Hai kết quả: blackberry * cá voi + + | ngựa vằn cá mập * dưa hấu blackberry + +, Quy tắc: Z * X + +
Hai kết quả: * rắn hổ mang việt quất rắn hổ mang việt quất - + rắn hổ mang việt quất | * con dấu hải cẩu - + con dấu, Quy tắc: * Z Z - + Z
Hai kết quả: = * kiwi kiwi kiwi | = * chuột chuột, Quy tắc: = * X X X
Hai kết quả: đại bàng + nho * đại bàng = | chuột + chuối lê * chuột =, Quy tắc: Y + Z * Y =
Hai kết quả: con dấu + - hải cẩu dưa hấu | chuối đại bàng + - đại bàng chuối nho, Quy tắc: X + - X Z
Hai kết quả: kiwi cá voi * kiwi - - | dâu tây * cò - -, Quy tắc: X * Y - -
Hai kết quả: * cá voi cá mập - cá voi | * chuột trâu nho - nho, Quy tắc: * Y Z - Z
Hai kết quả: cò cò - táo rắn hổ mang + | kiwi kiwi - cò trâu +, Quy tắc: X X - Y +
Hai kết quả: ngựa vằn + trâu dâu trâu dâu - | đào + cò nho -, Quy tắc: Y + X X -
Hai kết quả: + = nho + nho | + = chim cánh cụt + chim cánh cụt, Quy tắc: + = Y Y + Y
Hai kết quả: dâu trâu * táo ngựa đào + | lê * cá voi dâu đen +, Quy tắc: Z * X Y +
Hai kết quả: + - cò sư tử cò sư tử | + - cá mập cá mập, Quy tắc: + - Y Y
Hai kết quả: = cò kiwi * cò nho cò | = sư tử cò * dưa hấu dưa hấu, Quy tắc: = X * Z Z
Hai kết quả: rắn hổ mang * - hải cẩu cò | cá voi * - hải cẩu đại bàng, Quy tắc: Y * - X
Hai kết quả: cá mập chuối kiwi sư tử - = | cá mập chuối - =, Quy tắc: X Z - =
Hai kết quả: = cá voi rắn hổ mang táo táo + - | = chuối lê sư tử + -, Quy tắc: = X Y + -
Hai kết quả: + cá mập trâu cá mập trâu * sư tử + | + đại bàng lê đại bàng lê * táo +, Quy tắc: + Z Z * X +
Hai kết quả: rắn hổ mang táo đào - chuột * | nho rắn hổ mang táo - nho *, Quy tắc: Y Z - X *
Hai kết quả: blackberry + - * dâu tây chim cánh cụt | nho chim cánh cụt + - * nho blackberry, Quy tắc: Y + - * Z
Hai kết quả: - ngựa ngựa = * trâu chuột | - dưa hấu dưa hấu = * sư tử, Quy tắc: - Y Y = * X
Hai kết quả: - hải cẩu - dưa hấu dưa hấu | - ngựa - rắn hổ mang dưa hấu rắn hổ mang dưa hấu, Quy tắc: - Y - Z Z
Hai kết quả: dâu tây chuối - + | cá mập lê ngựa vằn - +, Quy tắc: Z Z Y - +
Hai kết quả: cá voi chuối * nho đào = cá voi chuối | việt quất * dưa hấu đào = việt quất, Quy tắc: Y * Z = Y
Hai kết quả: = nho + đào nho = | = sư tử hải cẩu + chuột dâu hải cẩu sư tử =, Quy tắc: = Z + X Z =
Hai kết quả: - táo ngựa + đào kiwi + sư tử | - ngựa đen + ngựa vằn + hải cẩu sư tử, Quy tắc: - Z + X + Y
Hai kết quả: + kiwi zebra kiwi zebra = - | + zebra zebra zebra zebra zebra zebra = -, Quy tắc: + X X = -
Hai kết quả: + trâu sư tử = đào kiwi | + rắn hổ mang = nho chuột, Quy tắc: + X = Y
Hai kết quả: + kiwi - cá voi voi voi voi | + dâu dưa hấu - trâu trâu, Quy tắc: + X - Z Z
Hai kết quả: * - kiwi * kiwi | * - chuột chuột * chuột chuột, Quy tắc: * - Y * Y
Hai kết quả: cá voi * cá voi - | việt quất * việt quất -, Quy tắc: X * X -
Hai kết quả: đại bàng - cò * - | blackberry - dưa hấu * -, Quy tắc: Y - Z * -
Hai kết quả: + nho kiwi dâu tây chuột * - | + con dấu rắn hổ mang việt quất * -, Quy tắc: + X Z * -
Hai kết quả: * cò táo - cá voi việt quất - táo cò | * ngựa vằn - cá voi - ngựa vằn, Quy tắc: * Y - Z - Y
Hai kết quả: - dâu đen dưa hấu dâu đen dưa hấu trâu dâu tây - - | - trâu sư tử trâu sư tử rắn hổ mang - -, Quy tắc: - Y Y Z - -
Hai kết quả: ngựa + ngựa = | cò blackberry + cò blackberry =, Quy tắc: X + X =
Hai kết quả: cá mập ngựa blackberry cá mập ngựa + - + | cá mập nho cá mập mập nho nho + - +, Quy tắc: Y X Y + - +
Hai kết quả: cá mập = + cá mập * | cò ngựa vằn = + cò vằn *, Quy tắc: Z = + Z *
Hai kết quả: kiwi + + rắn hổ mang ngựa kiwi | kiwi + trâu kiwi, Quy tắc: X + + X Z
Hai kết quả: - chuối kiwi chuối kiwi * = | - cá voi kiwi cá voi kiwi kiwi * =, Quy tắc: - Z Z * =
Hai kết quả: = ngựa vằn kiwi kiwi + - | = cá voi voi + -, Quy tắc: = X Z + -
Hai kết quả: + hải cẩu cá mập kiwi rắn hổ mang + = | + hải cẩu sư tử + =, Quy tắc: + Z X + =
Hai kết quả: * sư tử đào + sư tử đào | * lê sư tử + lê sư tử, Quy tắc: * X + X
Hai kết quả: * việt quất việt quất dâu đen trâu * | * trâu dưa hấu trâu trâu dưa hấu ngựa vằn *, Quy tắc: * Y Y X *
Hai kết quả: ngựa sư tử + cá voi + | đại bàng đào + hải cẩu đào +, Quy tắc: X + Z +
Hai kết quả: = rắn hổ mang - chuột - | = dưa hấu chim cánh cụt - dưa hấu cá mập -, Quy tắc: = Y - X -
Hai kết quả: chuối * = việt quất - | chim cánh cụt dưa hấu * = lê -, Quy tắc: Y * = Z -
Hai kết quả: * cò dưa hấu dưa hấu cò - - | * chuối đại bàng chuối đại bàng - -, Quy tắc: * X X - -
Hai kết quả: chuột + = chuột | trâu táo + = trâu táo trâu táo, Quy tắc: Y + = Y Y
Hai kết quả: + chuột ngựa vằn + - chuột ngựa vằn | + đại bàng táo + - đại bàng táo, Quy tắc: + Z + - Z
Hai kết quả: - - đại bàng hải cẩu | - đại bàng cá voi chuối nho, Quy tắc: - - X Z
Hai kết quả: = * dưa hấu = cò ngựa vằn kiwi | = * việt quất = dâu đen rắn hổ mang ngựa vằn, Quy tắc: = * Y = Z X
Hai kết quả: * cò trâu = * rắn hổ mang cò trâu | * đại bàng = * đại bàng kiwi, Quy tắc: * Z = * X Z
Hai kết quả: đại bàng sư tử * đại bàng sư tử trâu táo * | cá voi chim cánh cụt * chim cánh cụt cá voi ngựa vằn *, Quy tắc: X * X Z *
Hai kết quả: chuột cá mập chuột cá mập + việt quất - | cá voi sư tử cá voi sư tử + cò blackberry -, Quy tắc: X X + Z -
Hai kết quả: * cá voi dâu tây táo - chim cánh cụt chuột - | * chuối chuột dưa hấu - chuối -, Quy tắc: * Z X - Y -
Hai kết quả: = chuột cá voi việt quất * | = cá voi trâu sư tử blackberry *, Quy tắc: = Z Y *
Hai kết quả: - + con dấu việt quất hải cẩu ngựa vằn việt quất - | - + cò chim cánh cụt kiwi cò -, Quy tắc: - + X Y X -
Hai kết quả: - * nho kiwi sư tử * | - * cò đào đại bàng *, Quy tắc: - * Z Y *
Hai kết quả: kiwi dâu tây * + kiwi dâu tây | blackberry * + blackberry eagle cobra, Quy tắc: Z * + Z Y
Hai kết quả: - sư tử = cò | - rắn hổ mang = táo, Quy tắc: - Z = Y
Hai kết quả: sư tử dâu tây kiwi dâu tây kiwi + = | lê lê ngựa rắn hổ mang ngựa + =, Quy tắc: Y X X + =
Hai kết quả: - - hải cẩu dưa hấu lê + | - - con dấu cò +, Quy tắc: - - Z Y +
Hai kết quả: = cá mập dâu tây cá mập = | = dâu tây sư tử trâu dâu =, Quy tắc: = Y Z Y =
Hai kết quả: * rắn hổ mang + blackberry = rắn hổ mang | * dưa hấu việt quất + việt quất đen = dưa hấu việt quất, Quy tắc: * Z + X = Z
Hai kết quả: táo cá mập táo cá mập + việt quất + | nho nho + nho chim cánh cụt +, Quy tắc: Z Z + Y +
Hai kết quả: con dấu dâu tây * + = dâu tây | sư tử đại bàng việt quất * + = đại bàng việt quất, Quy tắc: Z X * + = Z
Hai kết quả: = + đại bàng ngựa vằn + đại bàng ngựa vằn | = + cá voi việt quất + cá voi việt quất, Quy tắc: = + X + X
Hai kết quả: - lê chuột * = chuột | - cá mập voi táo * = cá voi táo, Quy tắc: - Z Y * = Z
Hai kết quả: cá mập cá mập +* | cá voi việt quất cá voi việt quất + *, Quy tắc: Z Z + *
Hai kết quả: cá mập voi blackberry * * * cá voi đen | sư tử đại bàng chuối * * * chuối, Quy tắc: Z Y * * * * Z
Hai kết quả: - * chim cánh cụt đào chim cánh cụt | - * kiwi kiwi chim cánh cụt việt quất, Quy tắc: - * X X Z
Hai kết quả: hải cẩu kiwi = nho nho + | đào = cá voi +, Quy tắc: Z = Y Y +
Hai kết quả: trâu việt quất trâu = = - | dưa hấu chuột dưa hấu = -, Quy tắc: Y X Y = -
Hai kết quả: blackberry horse blackberry horse blackberry blackberry blackberry = - | táo kiwi táo kiwi việt quất dưa hấu = -, Quy tắc: X X Y = -
Hai kết quả: cò blackberry * ngựa vằn cò blackberry * | cá mập dưa hấu * cá mập dưa hấu trâu *, Quy tắc: Z * Y Z *
Hai kết quả: + cò đại bàng cò đại bàng = = | + đại bàng ngựa đại bàng ngựa = =, Quy tắc: + Y Y = =
Hai kết quả: blackberry rat * - chim cánh cụt blackberry | rắn hổ mang việt quất * - đào, Quy tắc: Z * - Y
Hai kết quả: chim cánh cụt dưa hấu chim cánh cụt dưa hấu * - | chim cánh cụt * -, Quy tắc: Z Z * -
Hai kết quả: táo dâu trâu + táo dâu tây - + | đào cò cá mập chuối + cò đào - +, Quy tắc: Y Z + Y - +
Hai kết quả: lê dâu đen * táo chuột lê blackberry * - | quả việt quất sư tử * chim cánh cụt sư tử việt quất * -, Quy tắc: Y * Z Y * -
Hai kết quả: * + dâu đen dưa hấu ngựa vằn | * + dâu tây chuối sư tử dưa hấu, Quy tắc: * + Y X Z
Hai kết quả: nho cò táo + nho - | nho táo dâu đen táo + táo nho -, Quy tắc: Z Y + Z -
Hai kết quả: - việt quất - dâu tây * | - trâu chim cánh cụt - chim cánh cụt cá mập *, Quy tắc: - Z - X *
Hai kết quả: = chim cánh cụt dâu tây chuột đào + | = chuột dâu đen trâu +, Quy tắc: = Y Z +
Hai kết quả: - = = ngựa dâu hải cẩu táo | - = kiwi ngựa vằn việt quất, Quy tắc: - = Z Y
Hai kết quả: chuối dưa hấu việt quất * - | cá mập chuột đào * -, Quy tắc: Z Y * -
Hai kết quả: con dấu chuột việt quất việt quất * - | chim cánh cụt kiwi kiwi * -, Quy tắc: Y X X * -
Hai kết quả: - rắn hổ mang * hải cẩu ngựa | - blackberry * nho, Quy tắc: - X * Y
Hai kết quả: chuối rắn hổ mang + chuối rắn hổ mang + chuối rắn hổ mang - | trâu lê + trâu lê + trâu lê -, Quy tắc: Y + Y + Y -
Hai kết quả: cá voi dưa hấu * dâu đào * = cá voi dưa hấu | dâu đào * dưa hấu * = dâu đào, Quy tắc: Z * Y * = Z
Hai kết quả: = - cá voi cò - cá voi cò | = - đại bàng ngựa vằn - đại bàng ngựa vằn, Quy tắc: = - X - X
Hai kết quả: * * hải cẩu cá voi + chuột hải cẩu | * * hải cẩu dưa hấu + hải cẩu cá mập dưa hấu việt quất, Quy tắc: * * Z + Z Y
Hai kết quả: táo - = táo = | kiwi - = kiwi =, Quy tắc: Y - = Y =
Hai kết quả: hải cẩu lê đào sư tử + * = | chuối đào ngựa + * =, Quy tắc: X Y + * =
Hai kết quả: + + cá mập sư tử cò | + chim cánh cụt dâu tây, Quy tắc: + + Z X
Hai kết quả: sư tử kiwi sư tử kiwi + sư tử kiwi * | chuột chuột + chuột *, Quy tắc: Y Y + Y *
Hai kết quả: = cò đen = chuối việt quất | = việt quất ngựa vằn = dâu tây, Quy tắc: = Y = Z
Hai kết quả: - dâu tây* cò + | - rắn hổ mang cò cò cò * chuối +, Quy tắc: - Z Z * X +
Hai kết quả: sư tử dưa hấu = cò chim cánh cụt = sư tử dưa hấu | việt quất = việt quất = việt quất, Quy tắc: Z = Y = Z
Hai kết quả: ngựa vằn lê + * = ngựa vằn lê | rắn hổ mang đào + * = rắn hổ mang đào, Quy tắc: Y + * = Y
Hai kết quả: sư tử đào - blackberry * blackberry | lê đào - cò * cò, Quy tắc: X - Y * Y
Hai kết quả: lê dưa hấu * - lê dưa hấu đào sư tử | chim cánh cụt * - hải cẩu nho chim cánh cụt, Quy tắc: X * - X Z
Hai kết quả: * + chim cánh cụt chim cánh cụt | * + rắn hổ mang cá voi đào rắn hổ mang, Quy tắc: * + X Y X
Hai kết quả: + đào kiwi đào kiwi = ngựa | + chuối chuối = việt quất, Quy tắc: + Z Z = X
Hai kết quả: dưa hấu + cá voi ngựa vằn cá voi vằn + | dưa hấu đào + chuột blackberry blackberry +, Quy tắc: Z + X X +
Hai kết quả: lê + chim cánh cụt trâu = - | chuột táo + blackberry = -, Quy tắc: X + Z = -
Hai kết quả: + đại bàng + cá voi sư tử cá voi | + cò + táo táo, Quy tắc: + Z + Y Y
Hai kết quả: dâu ngựa = + trâu ngựa vằn việt quất + | đại bàng = + hải cẩu blackberry +, Quy tắc: X = + Z Y +
Hai kết quả: trâu trâu = + trâu | ngựa ngựa = + ngựa, Quy tắc: X X = + X
Hai kết quả: + cá voi chuột việt quất - chuột | + chuối táo - táo, Quy tắc: + Z X - Z
Hai kết quả: chim cánh cụt vằn rắn hổ mang kiwi + dâu tây * - | cá voi nho ngựa vằn + lê cá mập * -, Quy tắc: Y Z + X * -
Hai kết quả: * ngựa đại bàng đại bàng - | * hải cẩu trâu trâu kiwi lê -, Quy tắc: * Z Z Y -
Hai kết quả: cò chuột + con dấu nho - cò chuột | táo + ngựa vằn - táo, Quy tắc: Z + Y - Z
Hai kết quả: lion blueberry blackberry + - | kiwi cò táo + -, Quy tắc: X Y + -
Hai kết quả: = dưa hấu chuột - dưa hấu chuột - | = cá voi - cá voi -, Quy tắc: = X - X -
Hai kết quả: - rắn hổ mang trâu cá mập = | - cá mập dưa hấu ngựa vằn =, Quy tắc: - Z Y =
Hai kết quả: - chuối dâu = sư tử * cá voi cá mập | - táo = sư tử chuột * chim cánh cụt, Quy tắc: - Z = X * Y
Hai kết quả: đại bàng ngựa+kiwi việt quất dưa hấu * | cá mập đại bàng + cá mập cò cá mập đại bàng *, Quy tắc: X + Z Y *
Hai kết quả: nho táo nho táo + + | chuối dâu đen dâu đen + +, Quy tắc: Y Y + + +
Hai kết quả: + lê lê lê - | + đại bàng đại bàng đại bàng -, Quy tắc: + X X X -
Hai kết quả: rắn hổ mang - cò táo lê ngựa vằn + | kiwi - chim cánh cụt nho +, Quy tắc: Z - Y X +
Hai kết quả: chim cánh cụt lê việt quất lê việt quất + * | dưa hấu dưa hấu dâu đen ngựa + *, Quy tắc: X Y Y + *
Hai kết quả: sư tử chuột lê * lê = | chuột dâu chuối * chuột dâu =, Quy tắc: Y X * Y =
Hai kết quả: đào = * - lê nho đào | dưa hấu lê = * - lê dưa hấu kiwi, Quy tắc: Z = * - Z Y
Hai kết quả: = nho táo táo nho * | = nho nho *, Quy tắc: = Z Z *
Hai kết quả: * chuối chuối* + | * blackberry blackberry blackberry blackberry * +, Quy tắc: * Z Z * +
Hai kết quả: - lê cò dưa hấu = - | - trâu trâu voi nho = -, Quy tắc: - Z Y = -
Hai kết quả: + hải cẩu cá mập * hải cẩu cá mập | + ngựa vằn * ngựa vằn, Quy tắc: + X * X
Hai kết quả: cò đào + cò đào cò * - | rắn hổ mang táo + rắn hổ mang táo táo táo * -, Quy tắc: Z + Z Y * -
Hai kết quả: = - sư tử chuối = sư tử chuối | = - rắn hổ mang = rắn hổ mang, Quy tắc: = - Z = Z
Hai kết quả: - * nho trâu * | - * việt quất việt quất việt quất *, Quy tắc: - * X Z Z *
Hai kết quả: cá voi chim cánh cụt - đại bàng + | kiwi đào - dâu tây +, Quy tắc: Z - X +
Hai kết quả: rắn hổ mang kiwi - đào = ngựa * | dưa hấu - chuột = nho *, Quy tắc: Y - X = Z *
Hai kết quả: ngựa vằn - - + ngựa vằn | rắn hổ mang - - + rắn hổ mang lê, Quy tắc: Y - - - + X Y
Hai kết quả: việt quất + việt quất đại bàng vằn * | cá mập + cá mập ngựa*, Quy tắc: Z + Y Z *
Hai kết quả: đại bàng cá mập + * - cá mập | trâu chuối + * - hải cẩu cò, Quy tắc: X + * - Z
Hai kết quả: kiwi kiwi = + | táo táo = +, Quy tắc: Y Y = +
Hai kết quả: hải cẩu cá voi táo * - chim cánh cụt | chuột việt quất cò sư tử * - cá voi blackberry, Quy tắc: Y X * - Z
Hai kết quả: + việt quất + chuột | + sư tử + đào táo đào táo, Quy tắc: + Z + X X
Hai kết quả: - * chim cánh cụt ngựa - dâu đen dâu tây chim cánh cụt | - * chuối dưa hấu - sư tử ngựa vằn chuối dưa hấu, Quy tắc: - * Y - X Y
Hai kết quả: + - * ngựa vằn việt quất | + - * chuột chuối trâu, Quy tắc: + - * Z Y
Hai kết quả: = cá voi * cá voi đen | = chim cánh cụt * cò hải cẩu chim cánh cụt, Quy tắc: = X * Z X
Hai kết quả: cá mập + = cá mập * | kiwi dâu tây + = kiwi dâu *, Quy tắc: Y + = Y *
Hai kết quả: táo * + đại bàng | việt quất * + ngựa, Quy tắc: Z * + Y
Hai kết quả: dưa hấu dưa hấu + dưa hấu + | con dấu + con dấu +, Quy tắc: Z Z + Z +
Hai kết quả: = việt quất + sư tử rắn hổ mang việt quất | = blackberry kiwi + cá mập sư tử blackberry kiwi, Quy tắc: = Y + X Y
Hai kết quả: táo ngựa vằn táo ngựa vằn táo ngựa - * | con dấu chuối ngựa con dấu chuối - *, Quy tắc: Y X Y - *
Hai kết quả: + * sư tử kiwi sư tử kiwi sư tử = | + * rắn hổ mang lê chuột =, Quy tắc: + * Y Z Z =
Hai kết quả: đại bàng - = đại bàng | dưa hấu chim cánh cụt - = dưa hấu chim cánh cụt, Quy tắc: Z - = Z
Hai kết quả: cá mập chim cánh cụt * cá mập hải cẩu = cá mập chim cánh cụt | đại bàng * ngựa đại bàng = đại bàng, Quy tắc: Z * X = Z
Hai kết quả: rắn hổ mang lê + hải cẩu chim cánh cụt + rắn hổ mang lê * | cò + trâu + cò *, Quy tắc: Z + Y + Z *
Hai kết quả: * táo dâu tây + kiwi dâu tây | * kiwi ngựa vằn + táo dâu đại bàng, Quy tắc: * X + Y Z
Hai kết quả: + con dấu táo - chim cánh cụt | + ngựa - lê việt quất, Quy tắc: + X - Z
Hai kết quả: cá voi việt quất = + | dưa hấu kiwi chim cánh cụt đại bàng = +, Quy tắc: Z Y = +
Hai kết quả: = dưa hấu cò dưa hấu cò dưa hấu * * | = ngựa vằn vằn vằn * *, Quy tắc: = X X X * *
Hai kết quả: + * = rắn hổ mang | + * = nho nho, Quy tắc: + * = Z Z
Hai kết quả: + * blackberry shark eagle | + * trâu trâu việt quất dâu, Quy tắc: + * X Z
Hai kết quả: = chim cánh cụt hải cẩu = | = kiwi apple =, Quy tắc: = Z Y =
