source,target
Hai kết quả: chim cánh cụt cá voi * cò cò = | kiwi * lê =,Quy tắc: X * Z =
Hai kết quả: - = rat rat + | - = rắn hổ mang đào +,Quy tắc: - = X X +
Hai kết quả: + * blackberry blackberry | + * ngựa ngựa,Quy tắc: + * Y Y
Hai kết quả: + dưa hấu = = dưa hấu | + dâu đen = = dâu đen,Quy tắc: + X = = X
Hai kết quả: đào dưa hấu + - dưa hấu - | táo kiwi dưa hấu + - dưa hấu -,Quy tắc: Z Y + - Y -
Hai kết quả: blackberry nho blackberry = + | dâu chuột nho dâu = +,Quy tắc: Z Y Z = +
Hai kết quả: cá voi dưa hấu chuột nho - + | cá mập đại bàng - +,Quy tắc: YZ - +
Hai kết quả: sư tử chim cánh cụt chuối * - sư tử + | hải cẩu ngựa * - hải cẩu ngựa +,Quy tắc: Z Y * - Y +
Hai kết quả: sư tử nho - = * sư tử | ngựa - = * rắn hổ mang,Quy tắc: Z - = * X
Hai kết quả: - đào sư tử chuột vằn + - | - ngựa chim cánh cụt ngựa + -,Quy tắc: - Z Y X + -
Hai kết quả: = rắn hổ mang dâu + - cá mập | = nho + - ngựa,Quy tắc: = X + - Y
Hai kết quả: - ngựa việt quất * chuột kiwi | - cò cò * rắn hổ mang,Quy tắc: - Z * Y
Hai kết quả: + đào * cá mập + | + cá voi kiwi * táo chim cánh cụt +,Quy tắc: + Y * X +
Hai kết quả: rắn hổ mang cá voi việt quất - + cá voi việt quất | sư tử trâu lê - + sư tử,Quy tắc: YZ - + Z
Hai kết quả: chim cánh cụt = chim cánh cụt - chim cánh cụt = | sư tử = sư tử - sư tử =,Quy tắc: Z = Z - Z =
Hai kết quả: * * rắn hổ mang đại bàng rắn hổ mang đại bàng | * * đại bàng đại bàng,Quy tắc: * * X X
Hai kết quả: * cá voi dưa hấu cá voi dưa hấu * | *dưa hấu dưa hấu*,Quy tắc: * Y Y *
Hai kết quả: sư tử sư tử cá mập ngựa đại bàng * * | táo cá voi dưa hấu đào chuột * *,Quy tắc: Z X Y * *
Hai kết quả: = đại bàng cá voi = cá voi | = hải cẩu lê đào = hải cẩu,Quy tắc: = X Y = X
Hai kết quả: + lê blackberry blackberry zebra - | + Con dấu niêm phong dưa hấu việt quất -,Quy tắc: + Z Y X -
Hai kết quả: rắn hổ mang nho * rắn hổ mang trâu rắn hổ mang trâu * | lê * chuột ngựa ngựa chuột *,Quy tắc: Y * X X *
Hai kết quả: dâu = trâu + kiwi việt quất | nho cá voi = dâu đen + nho,Quy tắc: Z = Y + X
Hai kết quả: * táo * táo * | *chuối *chuối*,Quy tắc: * X * X *
Hai kết quả: *chim cánh cụt lê - trâu *cá voi | * đại bàng - kiwi ngựa vằn * lê đào,Quy tắc: * X - Z * Y
Hai kết quả: cá voi * * | cá mập dưa hấu cá mập dưa hấu * *,Quy tắc: X X * *
Hai kết quả: chim cánh cụt dâu - đào ngựa = * | đào - dâu đen = *,Quy tắc: Z - X = *
Hai kết quả: chuối * - lê | rắn hổ mang kiwi * - dưa hấu,Quy tắc: Y* - Z
Hai kết quả: hải cẩu cá mập hổ mang * - | chuột dâu * -,Quy tắc: Z Y * -
Hai kết quả: = * - trâu cá voi táo trâu | = * - đào ngựa blackberry đào ngựa,Quy tắc: = * - Y X Y
Hai kết quả: hải cẩu sư tử - hải cẩu sư tử đại bàng việt quất * | sư tử - cá mập sư tử nho *,Quy tắc: Y - Y X *
Hai kết quả: nho * việt quất + đại bàng + | ngựa vằn * đào việt quất + rắn hổ mang blackberry +,Quy tắc: Z * X + Y +
Hai kết quả: blackberry * Whale + + | ngựa vằn cá mập * dâu đen dưa hấu + +,Quy tắc: Z * X + +
Hai kết quả: * rắn hổ mang việt quất rắn hổ mang việt quất - + rắn hổ mang việt quất | * con dấu con dấu - + con dấu,Quy tắc: * Z Z - + Z
Hai kết quả: = * kiwi kiwi kiwi | = * chuột chuột chuột,Quy tắc: = * X X X
Hai kết quả: đại bàng + nho * đại bàng = | chuột + lê chuối * chuột =,Quy tắc: Y + Z * Y =
Hai kết quả: dấu + - dấu dưa hấu | chuối đại bàng + - nho chuối đại bàng,Quy tắc: X + - X Z
Hai kết quả: kiwi cá voi * kiwi - - | dâu * cò - -,Quy tắc: X * Y - -
Hai kết quả: * cá mập cá voi - cá voi | *nho trâu chuột - nho,Quy tắc: * YZ - Z
Hai kết quả: cò cò - rắn hổ mang + | kiwi kiwi - cò trâu +,Quy tắc: X X - Y +
Hai kết quả: ngựa vằn + trâu dâu trâu dâu - | đào + nho cò nho -,Quy tắc: Y + X X -
Hai kết quả: + = nho nho + nho | + = chim cánh cụt chim cánh cụt + chim cánh cụt,Quy tắc: + = Y Y + Y
Hai kết quả: dâu trâu * táo ngựa đào + | lê * cá voi dâu dâu đen +,Quy tắc: Z * X Y +
Hai kết quả: + - cò sư tử cò sư tử | + - cá mập cá mập,Quy tắc: + - Y Y
Hai kết quả: = cò kiwi * cò nho nho cò | = sư tử cò * dưa hấu dưa hấu,Quy tắc: = X * Z Z
Hai kết quả: rắn hổ mang* - hải cẩu | cá voi * - hải cẩu đại bàng,Quy tắc: Y* - X
Hai kết quả: cá mập chuối kiwi sư tử - = | cá mập chuối - =,Quy tắc: X Z - =
Hai kết quả: = cá voi hổ mang táo táo + - | = chuối lê sư tử + -,Quy tắc: = X Y + -
Hai kết quả: + cá mập trâu cá mập trâu * sư tử + | + lê đại bàng lê đại bàng * táo +,Quy tắc: + Z Z * X +
Hai kết quả: rắn hổ mang đào - chuột * | rắn hổ mang nho táo - nho *,Quy tắc: YZ - X *
Hai kết quả: blackberry + - * chim cánh cụt dâu | nho chim cánh cụt + - * nho dâu đen,Quy tắc: Y + - * Z
Hai kết quả: - ngựa ngựa = * chuột trâu | - dưa hấu dưa hấu = * sư tử,Quy tắc: - Y Y = * X
Hai kết quả: - hải cẩu - dưa hấu dưa hấu | - ngựa - rắn hổ mang dưa hấu rắn hổ mang dưa hấu,Quy tắc: - Y - Z Z
Hai kết quả: dâu dâu chuối - + | cá mập ngựa vằn ngựa vằn - +,Quy tắc: Z Z Y - +
Hai kết quả: cá voi chuối * nho đào = cá voi chuối | việt quất * đào dưa hấu = quả việt quất,Quy tắc: Y * Z = Y
Hai kết quả: = nho + nho đào = | = sư tử hải cẩu + sư tử hải cẩu chuột dâu =,Quy tắc: = Z + X Z =
Hai kết quả: - táo ngựa + đào kiwi + sư tử | - ngựa đen + ngựa vằn + hải cẩu sư tử,Quy tắc: - Z + X + Y
Hai kết quả: + ngựa vằn kiwi ngựa vằn kiwi = - | + ngựa vằn ngựa vằn ngựa vằn ngựa vằn = -,Quy tắc: + X X = -
Hai kết quả: + sư tử trâu = đào kiwi | + rắn hổ mang = nho chuột,Quy tắc: + X = Y
Hai kết quả: + kiwi - cá voi cá voi cá voi | + dâu dưa hấu - trâu trâu,Quy tắc: + X - Z Z
Hai kết quả: * - kiwi * kiwi | * - chuột chuột * chuột chuột,Quy tắc: * - Y * Y
Hai kết quả: cá voi * cá voi - | việt quất * việt quất -,Quy tắc: X * X -
Hai kết quả: đại bàng - cò * - | dâu đen - dưa hấu * -,Quy tắc: Y - Z * -
Hai kết quả: + chuột dâu kiwi nho * - | + hải cẩu hổ mang việt quất * -,Quy tắc: + X Z * -
Hai kết quả: * táo cò - việt quất - táo cò | * ngựa vằn - cá voi - ngựa vằn,Quy tắc: * Y - Z - Y
Hai kết quả: - dâu đen dưa hấu dâu đen dưa hấu trâu dâu - - | - trâu sư tử trâu sư tử rắn hổ mang - -,Quy tắc: - Y Y Z - -
Hai kết quả: ngựa + ngựa = | cò blackberry + cò blackberry =,Quy tắc: X + X =
Hai kết quả: cá mập ngựa blackberry horse shark + - + | nho cá mập nho cá mập + - +,Quy tắc: Y X Y + - +
Hai kết quả: cá mập = + cá mập * | cò ngựa vằn = + cò ngựa vằn *,Quy tắc: Z = + Z *
Hai kết quả: kiwi + + rắn hổ mang chúa kiwi | kiwi + + trâu kiwi,Quy tắc: X ++ X Z
Hai kết quả: - chuối kiwi chuối kiwi * = | - cá voi kiwi kiwi cá voi * =,Quy tắc: - Z Z * =
Hai kết quả: = ngựa vằn kiwi kiwi + - | = cá voi + -,Quy tắc: = X Z + -
Hai kết quả: + hải cẩu cá mập kiwi + = | + hải cẩu sư tử + =,Quy tắc: + Z X + =
Hai kết quả: * sư tử đào + sư tử đào | * lê sư tử + lê sư tử,Quy tắc: * X + X
Hai kết quả: * việt quất việt quất blackberry trâu * | *trâu dưa hấu trâu dưa hấu ngựa vằn *,Quy tắc: * Y Y X *
Hai kết quả: sư tử ngựa + cá voi + | đại bàng đào + hải cẩu +,Quy tắc: X + Z +
Hai kết quả: = rắn hổ mang - chuột - | = dưa hấu chim cánh cụt - dưa hấu cá mập -,Quy tắc: = Y - X -
Hai kết quả: chuối * = việt quất - | chim cánh cụt dưa hấu * = quả lê -,Quy tắc: Y * = Z -
Hai kết quả: * dưa hấu cò dưa hấu cò - - | * đại bàng chuối đại bàng chuối - -,Quy tắc: * X X - -
Hai kết quả: rat + = rat rat | táo trâu + = táo trâu táo trâu,Quy tắc: Y + = YY
Hai kết quả: + chuột vằn + - chuột vằn | + đại bàng táo + - đại bàng táo,Quy tắc: + Z + - Z
Hai kết quả: - - hải cẩu | - - cá voi đại bàng nho chuối,Quy tắc: - - X Z
Hai kết quả: = * dưa hấu = cò ngựa vằn kiwi | = * việt quất = ngựa vằn hổ mang blackberry,Quy tắc: = * Y = Z X
Hai kết quả: *trâu cò = *rắn hổ mang cò trâu | * đại bàng = * đại bàng kiwi,Quy tắc: * Z = * X Z
Hai kết quả: sư tử đại bàng * sư tử đại bàng trâu táo * | cá voi chim cánh cụt * ngựa vằn cá voi chim cánh cụt *,Quy tắc: X * X Z *
Hai kết quả: cá mập chuột chuột cá mập + quả việt quất - | sư tử cá voi sư tử cá voi + cò blackberry -,Quy tắc: X X + Z -
Hai kết quả: * cá voi dâu tây - chuột chim cánh cụt - | * chuối chuột dưa hấu - chuối -,Quy tắc: * Z X - Y -
Hai kết quả: = chuột cá voi việt quất * | = cá voi trâu sư tử blackberry *,Quy tắc: = Z Y *
Hai kết quả: - + hải cẩu việt quất hải cẩu ngựa vằn hải cẩu việt quất - | - + cò chim cánh cụt kiwi cò -,Quy tắc: - + X Y X -
Hai kết quả: - *nho kiwi sư tử* | - *cò đào đại bàng*,Quy tắc: - * Z Y *
Hai kết quả: kiwi dâu * + kiwi dâu tây | blackberry * + blackberry đại bàng rắn hổ mang,Quy tắc: Z * + Z Y
Hai kết quả: - sư tử = cò cò | - rắn hổ mang = quả táo,Quy tắc: - Z = Y
Hai kết quả: sư tử dâu kiwi dâu kiwi + = | lê lê rắn hổ mang ngựa rắn hổ mang ngựa + =,Quy tắc: Y X X + =
Hai kết quả: - - lê dưa hấu dấu + | - - hải cẩu +,Quy tắc: - - Z Y +
Hai kết quả: = cá mập dâu cá mập = | = dâu sư tử trâu dâu =,Quy tắc: = Y Z Y =
Hai kết quả: * rắn hổ mang + blackberry = rắn hổ mang | * việt quất dưa hấu + việt quất việt quất = việt quất dưa hấu,Quy tắc: * Z + X = Z
Hai kết quả: táo cá mập táo cá mập + việt quất + | nho nho + nho chim cánh cụt +,Quy tắc: Z Z + Y +
Hai kết quả: dấu dâu * + = dâu | sư tử đại bàng việt quất * + = đại bàng việt quất,Quy tắc: Z X * + = Z
Hai kết quả: = + đại bàng ngựa vằn + đại bàng ngựa vằn | = + việt quất cá voi + việt quất cá voi,Quy tắc: = + X + X
Hai kết quả: - chuột lê * = chuột | - cá mập voi táo * = cá voi táo,Quy tắc: - Z Y * = Z
Hai kết quả: cá mập cá mập + * | cá voi việt quất cá voi việt quất + *,Quy tắc: Z Z + *
Hai kết quả: cá mập voi dâu đen * * * cá voi dâu đen | sư tử đại bàng chuối * * * chuối,Quy tắc: Z Y * * * Z
Hai kết quả: - * chim cánh cụt đào chim cánh cụt đào dấu | - * chim cánh cụt kiwi kiwi việt quất,Quy tắc: - * X X Z
Hai kết quả: kiwi seal = nho nho + | đào = cá voi +,Quy tắc: Z = Y Y +
Hai kết quả: trâu việt quất trâu = = - | dưa hấu chuột dưa hấu = = -,Quy tắc: Y X Y = = -
Hai kết quả: blackberry horse blackberry horse blackberry = - | táo kiwi táo kiwi việt quất dưa hấu = -,Quy tắc: X X Y = -
Hai kết quả: cò blackberry * ngựa vằn cò blackberry * | cá mập dưa hấu * cá mập dưa hấu trâu *,Quy tắc: Z * Y Z *
Hai kết quả: + cò đại bàng cò đại bàng = = | + đại bàng ngựa đại bàng ngựa = =,Quy tắc: + Y Y = =
Hai kết quả: chuột blackberry * - chim cánh cụt blackberry | rắn hổ mang việt quất * - đào,Quy tắc: Z * - Y
Hai kết quả: chim cánh cụt dưa hấu chim cánh cụt dưa hấu * - | chim cánh cụt chim cánh cụt * -,Quy tắc: Z Z * -
Hai kết quả: táo dâu trâu + táo dâu - + | cá mập cò đào chuối + cò đào - +,Quy tắc: Y Z + Y - +
Hai kết quả: lê blackberry * táo chuột lê blackberry * - | sư tử việt quất * chim cánh cụt sư tử việt quất * -,Quy tắc: Y * Z Y * -
Hai kết quả: * + ngựa vằn dưa hấu dâu đen | * + dâu chuối sư tử dưa hấu,Quy tắc: * + Y X Z
Hai kết quả: nho cò táo + nho - | táo nho táo dâu đen + táo nho -,Quy tắc: Z Y + Z -
Hai kết quả: - việt quất - dâu * | - chim cánh cụt trâu - chim cánh cụt cá mập *,Quy tắc: - Z - X *
Hai kết quả: = đào chuột dâu chim cánh cụt + | = chuột trâu dâu đen +,Quy tắc: = YZ +
Hai kết quả: - = = ngựa hải cẩu táo | - = = Kiwi ngựa vằn ngựa việt quất,Quy tắc: - = = Z Y
Hai kết quả: chuối dưa hấu việt quất * - | đào cá mập chuột * -,Quy tắc: Z Y * -
Hai kết quả: chuột hải cẩu việt quất * - | chim cánh cụt kiwi kiwi * -,Quy tắc: Y X X * -
Hai kết quả: - rắn hổ mang * hải cẩu | - dâu đen * nho,Quy tắc: - X * Y
Hai kết quả: chuối rắn hổ mang + chuối rắn hổ mang + chuối rắn hổ mang - | trâu lê + trâu lê + trâu lê -,Quy tắc: Y + Y + Y -
Hai kết quả: cá voi dưa hấu * dâu đào * = cá voi dưa hấu | đào dâu * dưa hấu * = đào dâu,Quy tắc: Z * Y * = Z
Hai kết quả: = - cá voi cò - cá voi cò | = - đại bàng ngựa vằn - đại bàng ngựa vằn,Quy tắc: = - X - X
Hai kết quả: * * hải cẩu + chuột hải cẩu | * * hải cẩu dưa hấu + hải cẩu dưa hấu cá mập việt quất,Quy tắc: * * Z + Z Y
Hai kết quả: apple - = apple = | quả kiwi - = quả kiwi =,Quy tắc: Y - = Y =
Hai kết quả: sư tử lê lê + * = | chuối đào ngựa + * =,Quy tắc: X Y + * =
Hai kết quả: + + cá mập sư tử cò | + + chim cánh cụt dâu tây,Quy tắc: + + Z X
Hai kết quả: sư tử kiwi sư tử kiwi + sư tử kiwi * | chuột chuột + chuột *,Quy tắc: Y Y + Y *
Hai kết quả: = cò dâu đen = việt quất chuối | = ngựa vằn việt quất = dâu tây,Quy tắc: = Y = Z
Hai kết quả: - dâu dâu * cò + | - rắn hổ mang cò hổ mang * chuối +,Quy tắc: - Z Z * X +
Hai kết quả: sư tử dưa hấu = chim cánh cụt cò = sư tử dưa hấu | quả việt quất = quả việt quất = quả việt quất,Quy tắc: Z = Y = Z
Hai kết quả: ngựa vằn lê + * = ngựa vằn lê | hổ mang đào + * = rắn hổ mang đào,Quy tắc: Y + * = Y
Hai kết quả: sư tử đào - blackberry * blackberry | lê đào - cò * cò,Quy tắc: X - Y * Y
Hai kết quả: lê dưa hấu* - lê dưa hấu đào sư tử | chim cánh cụt * - chim cánh cụt nho hải cẩu,Quy tắc: X * - X Z
Hai kết quả: * + chim cánh cụt chim cánh cụt chim cánh cụt | * + rắn hổ mang cá voi hổ mang chúa đào,Quy tắc: * + X Y X
Hai kết quả: + đào kiwi đào kiwi = ngựa | + chuối chuối = việt quất,Quy tắc: + Z Z = X
Hai kết quả: dưa hấu + cá voi ngựa vằn cá voi ngựa vằn + | dưa hấu đào + chuột blackberry chuột blackberry +,Quy tắc: Z + X X +
Hai kết quả: quả lê + chim cánh cụt trâu = - | táo chuột + dâu đen = -,Quy tắc: X + Z = -
Hai kết quả: + đại bàng + sư tử cá voi sư tử cá voi | + cò + táo táo,Quy tắc: + Z + Y Y
Hai kết quả: ngựa dâu = + việt quất ngựa vằn trâu + | đại bàng = + con dấu blackberry +,Quy tắc: X = + Z Y +
Hai kết quả: trâu trâu = + trâu | ngựa ngựa = + ngựa,Quy tắc: X X = + X
Hai kết quả: + cá voi chuột việt quất - chuột | + táo chuối - táo,Quy tắc: + Z X - Z
Hai kết quả: chim cánh cụt ngựa vằn hổ mang kiwi + dâu tây * - | ngựa vằn nho cá voi + lê cá mập * -,Quy tắc: Y Z + X * -
Hai kết quả: * đại bàng ngựa đại bàng - | * hải cẩu trâu hải cẩu kiwi lê -,Quy tắc: * Z Z Y -
Hai kết quả: cò chuột + hải cẩu nho - cò chuột | táo + ngựa vằn - táo,Quy tắc: Z + Y - Z
Hai kết quả: blackberry blueberry Lion + - | táo cò kiwi + -,Quy tắc: X Y + -
Hai kết quả: = dưa hấu chuột - dưa hấu chuột - | = cá voi - cá voi -,Quy tắc: = X - X -
Hai kết quả: - Cá mập hổ mang chúa = | - ngựa vằn cá mập dưa hấu =,Quy tắc: - Z Y =
Hai kết quả: - chuối dâu = sư tử * cá mập cá voi | - táo = sư tử chuột * chim cánh cụt,Quy tắc: - Z = X * Y
Hai kết quả: đại bàng ngựa + kiwi việt quất dưa hấu * | cá mập đại bàng + cá mập cò đại bàng cá mập *,Quy tắc: X + Z Y *
Hai kết quả: nho táo nho táo + + + | chuối blackberry chuối blackberry + + +,Quy tắc: Y Y + + +
Hai kết quả: + lê lê lê - | + đại bàng đại bàng đại bàng -,Quy tắc: + X X X -
Hai kết quả: rắn hổ mang - cò táo lê ngựa vằn + | kiwi - chim cánh cụt nho +,Quy luật: Z - Y X +
Hai kết quả: chim cánh cụt lê việt quất lê việt quất + * | ngựa dâu đen dưa hấu dưa hấu + *,Quy tắc: X Y Y + *
Hai kết quả: lê chuột sư tử * lê = | chuối dâu chuột * dâu chuột =,Quy tắc: Y X * Y =
Hai kết quả: đào = * - đào nho lê | dưa hấu lê = * - kiwi dưa hấu lê,Quy tắc: Z = * - Z Y
Hai kết quả: = táo nho táo nho * | = nho nho *,Quy tắc: = Z Z *
Hai kết quả: *chuối chuối* + | * dâu đen dâu đen dâu đen * +,Quy tắc: * Z Z * +
Hai kết quả: - lê cò dưa hấu = - | - cá voi trâu trâu = -,Quy tắc: - Z Y = -
Hai kết quả: + hải cẩu cá mập * hải cẩu cá mập | + ngựa vằn * ngựa vằn,Quy tắc: + X * X
Hai kết quả: cò đào + cò đào cò * - | táo rắn hổ mang + táo rắn hổ mang táo * -,Quy tắc: Z + Z Y * -
Hai kết quả: = - sư tử chuối = sư tử chuối | = - rắn hổ mang chúa = rắn hổ mang chúa,Quy tắc: = - Z = Z
Hai kết quả: - *nho trâu* | - * quả việt quất quả việt quất quả việt quất *,Quy tắc: - * X Z Z *
Hai kết quả: cá voi chim cánh cụt - đại bàng + | đào kiwi - dâu dâu +,Quy tắc: Z - X +
Hai kết quả: rắn hổ mang kiwi - đào = ngựa * | dưa hấu - chuột = nho *,Quy tắc: Y - X = Z *
Hai kết quả: ngựa vằn - - + ngựa vằn | rắn hổ mang - - + rắn hổ mang lê,Quy tắc: Y - - + X Y
Hai kết quả: việt quất + việt quất đại bàng ngựa vằn * | cá mập + cá mập ngựa *,Quy tắc: Z + Y Z *
Hai kết quả: cá mập đại bàng + * - cá mập | Trâu chuối + * - hải cẩu,Quy tắc: X + * - Z
Hai kết quả: kiwi kiwi = + | táo táo = +,Quy tắc: Y Y = +
Hai kết quả: hải cẩu táo * - chim cánh cụt | chuột blueberry cò sư tử * - blackberry cá voi,Quy tắc: Y X * - Z
Hai kết quả: + việt quất + chuột chuột | + sư tử + táo đào táo đào,Quy tắc: + Z + X X
Hai kết quả: - * chim cánh cụt ngựa - chim cánh cụt ngựa dâu dâu đen | - * dưa hấu chuối - sư tử ngựa vằn chuối dưa hấu,Quy tắc: - * Y - X Y
Hai kết quả: + - * việt quất ngựa vằn | + - * chuột chuối trâu,Quy tắc: + - * Z Y
Hai kết quả: = cá voi * cá voi blackberry | = chim cánh cụt * chim cánh cụt hải cẩu,Quy tắc: = X * Z X
Hai kết quả: cá mập + = cá mập * | kiwi dâu + = kiwi dâu *,Quy tắc: Y + = Y *
Hai kết quả: apple * + đại bàng | việt quất * + ngựa,Quy tắc: Z * + Y
Hai kết quả: dưa hấu dưa hấu + dưa hấu + | con dấu con dấu + con dấu +,Quy tắc: Z Z + Z +
Hai kết quả: = = việt quất + hổ mang chúa việt quất | = = kiwi dâu đen + sư tử cá mập kiwi dâu đen,Quy tắc: = = Y + X Y
Hai kết quả: táo ngựa ngựa vằn nho táo ngựa - * | hải cẩu chuối hải cẩu chuột chuối - *,Quy tắc: Y X Y - *
Hai kết quả: + * sư tử kiwi sư tử kiwi sư tử = | + * rắn hổ mang chuột chuột =,Quy tắc: + * Y Z Z =
Hai kết quả: đại bàng - = đại bàng | dưa hấu chim cánh cụt - = dưa hấu chim cánh cụt,Quy tắc: Z - = Z
Hai kết quả: cá mập chim cánh cụt * cá mập hải cẩu = cá mập chim cánh cụt | đại bàng * ngựa đại bàng = đại bàng,Quy tắc: Z * X = Z
Hai kết quả: lê rắn hổ mang + hải cẩu chim cánh cụt + lê rắn hổ mang * | cò + trâu + cò *,Quy tắc: Z + Y + Z *
Hai kết quả: * táo dâu + kiwi dâu | * ngựa vằn kiwi + táo dâu đại bàng,Quy tắc: * X + Y Z
Hai kết quả: + dấu táo - chim cánh cụt | + ngựa - lê việt quất,Quy tắc: + X - Z
Hai kết quả: cá voi việt quất = + | dưa hấu kiwi chim cánh cụt đại bàng = +,Quy tắc: Z Y = +
Hai kết quả: = cò dưa hấu cò dưa hấu cò dưa hấu * * | = ngựa vằn ngựa vằn ngựa vằn * *,Quy tắc: = X X X * *
Hai kết quả: + * = rắn hổ mang chúa | + * = nho nho,Quy tắc: + * = Z Z
Hai kết quả: + * đại bàng cá mập blackberry | + * trâu trâu việt quất dâu,Quy tắc: + * X Z
