source,target
"Quy tắc: * - Z X X | Thay thế: X bởi "" ngựa vằn dâu đen "", Z bởi "" chuối nho ""","* - Nho chuối, Blackberry Zebra, Blackberry Zebra"
"Quy tắc: Y Y - * * | Thay thế: Y bởi "" eagle """,Đại bàng đại bàng - * *
"Quy tắc: + Y Y Y + | Thay thế: Y bởi "" lê cò ""","+ Cò, lê, cò, lê, cò, lê, lê +"
"Quy tắc: * Z + X Z | Thay thế: X bằng "" con dấu nho "", Z bằng "" con dấu cò """,* Con dấu cò + Hải cẩu nho Con dấu cò
"Quy tắc: * - X Y Y | Thay thế: X bởi "" zebra shark "" , Y bởi "" eagle blueberry """,* - Zebra Shark Eagle Blueberry Eagle Blueberry
"Quy tắc: = = X Z Y = | Thay thế: X bởi "" chuột trâu "" , Y bởi "" dưa hấu blackberry "" , Z bởi "" cá mập ""","= = Chuột trâu, cá mập, dưa hấu, dâu đen ="
"Quy tắc: * Z Y Z + + | Thay thế: Y bởi "" ngựa vằn cá mập "", Z bởi "" ngựa vằn việt quất ""","* Ngựa vằn việt quất, ngựa vằn cá mập, ngựa vằn việt quất + +"
"Quy tắc: - * Y X + | Thay thế: X bởi "" ngựa vằn dâu đen "", Y bởi "" nho """,- * Ngựa vằn dâu đen +
"Quy tắc: X * - Z + | Thay thế: X bởi "" strawberry peach "" , Z bởi "" shark shark """,Đào dâu tây * - Cá mập cá mập +
"Quy tắc: Y + Z - | Thay thế: Y bởi "" sư tử "" , Z bởi "" đào cò """,sư tử + đào cò -
"Quy tắc: Y = + Y X | Thay thế: X bởi "" táo "" , Y bởi "" đại bàng cò """,Đại bàng cò = + Cò đại bàng táo
"Quy tắc: * X - = X Z | Thay thế: X bởi "" dưa hấu dâu "" , Z bởi "" cá voi dâu đen """,* Dưa hấu dâu tây - = Dưa hấu dâu tây Cá voi dâu đen
"Quy tắc: X + = Z | Thay thế: X bằng "" việt quất "", Z bằng "" nho """,quả việt quất + = nho
"Quy tắc: X = + X - | Thay thế: X bằng "" apple """,táo = + táo -
"Quy tắc: - Z - - X | Thay thế: X bằng "" trâu "" , Z bằng "" lê """,- Lê - - trâu
"Quy tắc: = Y Y * | Thay thế: Y bởi "" sư tử """,= sư tử sư tử *
"Quy tắc: - X X Y - | Thay thế: X bởi "" dưa hấu "" , Y bởi "" blackberry dưa hấu """,- dưa hấu dưa hấu blackberry dưa hấu -
"Quy tắc: * + Z X | Thay thế: X bởi "" blackberry "", Z bởi "" rắn hổ mang """,* + Rắn hổ mang Blackberry
"Quy tắc: + X * Z * Z | Thay thế: X bởi "" cá mập "" , Z bởi "" rắn hổ mang dưa hấu """,+ Cá mập * Rắn hổ mang dưa hấu * Rắn hổ mang dưa hấu
"Quy tắc: Z X * - Y | Thay thế: X bởi "" kiwi peach "", Y bởi "" penguin rat "" , Z bởi "" apple """,Đào kiwi táo * - chuột cánh cụt
"Quy tắc: Y Y = + - | Thay thế: Y bằng "" táo """,táo táo = + -
"Quy tắc: Z Y - - | Thay thế: Y bởi "" eagle "" , Z bởi "" lion """,Đại bàng sư tử - -
"Quy tắc: = Y = X X | Thay thế: X bởi "" blackberry "" , Y bởi "" ngựa dưa hấu """,= Ngựa dưa hấu = Blackberry BlackBerry
"Quy tắc: = * Z Z Y * | Thay thế: Y bởi "" chuối táo "" , Z bởi "" dâu tây cá voi ""","= * Cá voi, dâu tây, cá voi, dâu tây, chuối, táo *"
"Quy tắc: Z * = Z + | Thay thế: Z bởi "" táo dưa hấu """,táo dưa hấu * = táo dưa hấu +
"Quy tắc: + Y Y - Y | Thay thế: Y bởi "" trâu cá mập ""","+ Trâu cá mập, trâu - trâu cá mập"
"Quy tắc: * X + X Z | Thay thế: X bởi "" dâu tây "", Z bởi "" cò """,* Cò dâu + dâu tây
"Quy tắc: * = Y X | Thay thế: X bằng "" dâu tây "", Y bằng "" cò """,* = Cò dâu tây
"Quy tắc: X + Z - = | Thay thế: X bằng "" cá mập ngựa "", Z bằng "" đào """,Cá mập ngựa + đào - =
"Quy tắc: X * Z = = | Thay thế: X bằng "" chuối "" , Z bằng "" dâu tây """,chuối * dâu tây = =
"Quy tắc: + + X X X | Thay thế: X bằng "" táo chuối ""","+ + Chuối táo, chuối, táo chuối"
"Quy tắc: * Y - - X | Thay thế: X bằng "" chuối "", Y bằng "" lê """,* Lê - - Chuối
"Quy tắc: * Z + Z = | Thay thế: Z bởi "" dưa hấu """,* dưa hấu + dưa hấu =
"Quy tắc: * Z = Z = | Thay thế: Z bởi "" cò """,* cò = cò =
"Quy tắc: - + X Y X | Thay thế: X bằng "" chim cánh cụt "", Y bằng "" chim cánh cụt """,- + Chim cánh cụt chim cánh cụt
"Quy tắc: Z - Z - * | Thay thế: Z bởi "" kiwi blueberry """,Kiwi Blueberry - Kiwi Việt quất - *
"Quy tắc: - - Y X X - | Thay thế: X bởi "" đại bàng trâu "" , Y bởi "" việt quất đen """,- - Blackberry Blueberry Buffalo Eagle Buffalo Eagle -
"Quy tắc: Y * X = Z | Thay thế: X bởi "" ngựa vằn chuối "", Y bởi "" cá mập "", Z bởi "" cá mập """,Cá mập * Ngựa vằn chuối = Cá mập
"Quy tắc: Z Z Y = = | Thay thế: Y bằng "" đào "" , Z bằng "" kiwi """,Kiwi kiwi đào = =
"Quy tắc: + X X = | Thay thế: X bởi "" kiwi """,+ Kiwi kiwi =
"Quy tắc: - Y Y - + | Thay thế: Y bởi "" blackberry """,- BlackBerry BlackBerry - +
"Quy tắc: X - X + = | Thay thế: X bởi "" cá mập """,Cá mập - cá mập + =
"Quy tắc: Y + - Y | Thay thế: Y bởi "" cá mập """,Cá mập + - Cá mập
"Quy tắc: - + Z Z X | Thay thế: X bởi "" cá mập "", Z bởi "" cá voi việt quất ""","- + Cá mập voi việt quất, cá mập voi việt quất"
"Quy tắc: - Z Y Z - - | Thay thế: Y bởi "" cá mập "" , Z bởi "" dâu nho """,- Dâu tây dâu tây dâu tây - -
"Quy tắc: Y Y * - | Thay thế: Y bởi "" con dấu việt quất """,Con dấu việt quất con dấu quả việt quất * -
"Quy tắc: + - Z Y Z | Thay thế: Y bằng "" quả táo đào "", Z bằng "" quả lê """,+ - lê đào táo lê
"Quy tắc: Y Y - - Z * | Thay thế: Y bởi "" blackberry peach "" , Z bởi "" zebra chuối """,Đào Blackberry Đào Blackberry - - Chuối ngựa vằn *
"Quy tắc: = Z = X * | Thay thế: X bởi "" kiwi shark "" , Z bởi "" eagle horse """,= ngựa đại bàng = cá mập kiwi *
"Quy tắc: Z + Z = | Thay thế: Z bởi "" ngựa vằn đại bàng """,Ngựa vằn đại bàng + ngựa vằn đại bàng =
"Quy tắc: - Y Z Z + = | Thay thế: Y bằng "" nho "" , Z bằng "" kiwi """,- Kiwi nho + =
"Quy tắc: = = Z x Y | Thay thế: X bởi "" buffalo seal "" , Y bởi "" rat lion "" , Z bởi "" seal blackberry """,= = Hải cẩu dâu đen hải cẩu chuột sư tử
"Quy tắc: X = Y = * X | Thay thế: X bằng "" nho "" , Y bằng "" blackberry """,nho = blackberry = * nho
"Quy tắc: Y + * - Z | Thay thế: Y bằng "" ngựa "" , Z bằng "" con dấu """,ngựa + * - con dấu
"Quy tắc: Y - - * Z Z | Thay thế: Y bởi "" sư tử "" , Z bởi "" ngựa vằn sư tử """,Sư tử - - * Ngựa vằn sư tử Ngựa vằn sư tử
"Quy tắc: Y * X + X | Thay thế: X bằng "" cò "" , Y bằng "" dâu tây """,dâu tây * cò cò + cò cò
"Quy tắc: Z * Y X * | Thay thế: X bởi "" rắn hổ mang "" , Y bởi "" chuột chuối "" , Z bởi "" rắn hổ mang chuối """,Rắn hổ mang chuối * Chuột chuối rắn hổ mang *
"Quy tắc: X Z - * | Thay thế: X bởi "" chuột kiwi "" , Z bởi "" táo """,Chuột Kiwi táo - *
"Quy tắc: = + + Z X X | Thay thế: X bằng "" con cò "" , Z bởi "" blackberry apple """,= + + + Con dấu cò táo blackberry Con dấu con cò
"Quy tắc: * X X = - Y | Thay thế: X bởi "" đại bàng "" , Y bởi "" trâu """,* Đại bàng đại bàng = - trâu trâu
"Quy tắc: + Z Y - | Thay thế: Y bởi "" kiwi nho "" , Z bởi "" eagle """,+ Kiwi nho đại bàng -
"Quy tắc: Z * - Y Y | Thay thế: Y bằng "" sư tử "" , Z bằng "" đào ngựa """,đào ngựa * - sư tử sư tử
"Quy tắc: * * X X - X | Thay thế: X bằng "" dưa hấu """,* * Dưa hấu Dưa hấu - Dưa hấu
"Quy tắc: * X * X - | Thay thế: X bởi "" rắn hổ mang nho """,* Rắn hổ mang nho * Rắn hổ mang nho -
"Quy tắc: X - - Y | Thay thế: X bởi "" chuối táo "" , Y bởi "" đại bàng """,Chuối táo - - Đại bàng
"Quy tắc: Z Y * X * | Thay thế: X bằng "" hải cẩu "", Y bằng "" cò trâu "", Z bằng "" sư tử dưa hấu """,Dưa hấu sư tử trâu cò * hải cẩu *
"Quy tắc: - - Y * Y Y | Thay thế: Y bởi "" rắn hổ mang hải cẩu """,- - Rắn hổ mang hải cẩu * Rắn hổ mang hải cẩu Rắn hổ mang
"Quy tắc: Y + * - Z | Thay thế: Y bởi "" dâu đen "" , Z bởi "" dâu đen """,dâu tây blackberry + * - cá mập blackberry
"Quy tắc: Y + Y - * | Thay thế: Y bởi "" kiwi """,Kiwi + Kiwi - *
"Quy tắc: = - X Y = Z | Thay thế: X bằng "" chuột "", Y bằng "" chuột "", Z bằng "" kiwi """,= - chuột chuột = kiwi
"Quy tắc: = Z * Y | Thay thế: Y bằng "" ngựa "" , Z bằng "" rắn hổ mang dâu """,= rắn hổ mang dâu tây * ngựa
"Quy tắc: * Z - - Y Y | Thay thế: Y bởi "" cá mập "", Z bởi "" cá voi """,* Cá voi - - Cá mập cá mập
"Quy tắc: Y Z = X = + | Thay thế: X bởi "" việt quất "" , Y bởi "" trâu chim cánh cụt "", Z bởi "" cá voi """,Cá voi trâu chim cánh cụt = quả việt quất = +
"Quy tắc: = Y * X | Thay thế: X bằng "" lê "" , Y bằng "" chuối """,= chuối * lê
"Quy tắc: Y = Y + - X | Thay thế: X bằng "" chim cánh cụt "", Y bằng "" ngựa """,ngựa = ngựa + - chim cánh cụt
"Quy tắc: Y X = Y + | Thay thế: X bởi "" chuột dâu "" , Y bởi "" chim cánh cụt """,Chim cánh cụt chuột dâu tây = chim cánh cụt +
"Quy tắc: Z + - - X Z | Thay thế: X bằng "" hải cẩu đào "", Z bằng "" hải cẩu trâu """,Con dấu trâu + - - Con dấu đào Con dấu trâu
"Quy tắc: + Z Y + Y + | Thay thế: Y bởi "" nho "" , Z bởi "" cá mập đào """,+ Nho cá mập đào + Nho +
"Quy tắc: * Z Y = - Y | Thay thế: Y bởi "" nho "" , Z bởi "" việt quất đào """,* Nho đào việt quất = - nho
"Quy tắc: X Z * * | Thay thế: X bằng "" dâu đen nho "", Z bằng "" con dấu """,Con dấu dâu đen nho * *
"Quy tắc: Y + Y - = X | Thay thế: X bằng "" sư tử đào "" , Y bằng "" trâu """,trâu + trâu - = sư tử đào
"Quy tắc: = Y Z Z - | Thay thế: Y bằng "" sư tử "", Z bằng "" lê trâu """,= lê trâu sư tử lê trâu -
"Quy tắc: Y Z X + + | Thay thế: X bằng "" chuột táo "", Y bằng "" táo "", Z bằng "" chuột """,chuột táo chuột táo chuột + +
"Quy tắc: * * Y Z | Thay thế: Y bởi "" eagle watermelon "" , Z bởi "" lion """,* * Sư tử dưa hấu đại bàng
"Quy tắc: * + Y Y | Thay thế: Y bởi "" cá voi """,* + Cá voi
"Quy tắc: * = Z - X | Thay thế: X bằng "" ngựa "" , Z bằng "" dưa hấu """,* = dưa hấu - ngựa
"Quy tắc: Z - - X | Thay thế: X bằng "" lê "" , Z bằng "" nho """,nho - - lê
"Quy tắc: Z X = + Y | Thay thế: X bởi "" kiwi cò "", Y bởi "" việt quất "", Z bởi "" nho đào """,cò đào nho kiwi = + việt quất
"Quy tắc: - * Z Y + Z | Thay thế: Y bởi "" apple peach "" , Z bởi "" eagle """,- * Đại bàng táo đào + đại bàng
"Quy tắc: = X X Z - + | Thay thế: X bằng "" cò "" , Z bằng "" chuối """,= Cò Chuối - +
"Quy tắc: - Y Y = | Thay thế: Y bởi "" kiwi """,- Kiwi kiwi =
"Quy tắc: Y Y Z + * * | Thay thế: Y bởi "" đào táo "" , Z bởi "" ngựa vằn """,táo đào đào ngựa vằn + * *
"Quy tắc: Z Z X * + | Thay thế: X bởi "" cá mập "" , Z bởi "" hải cẩu rắn hổ mang """,Hải cẩu rắn hổ mang Cá mập hải cẩu * +
"Quy tắc: * Z Y + | Thay thế: Y bằng "" ngựa "", Z bằng "" sư tử """,* Ngựa sư tử +
"Quy tắc: Y - * X | Thay thế: X bởi "" cá mập hải cẩu "" , Y bởi "" cò đào """,Cò đào - * Cá mập hải cẩu
"Quy tắc: + Y - X - X | Thay thế: X bởi "" chuột "" , Y bởi "" táo cá mập """,+ Cá mập táo - chuột - chuột
"Quy tắc: Z + X = = | Thay thế: X bởi "" cobra apple "" , Z bởi "" kiwi """,Kiwi + táo hổ mang = =
"Quy tắc: - X * Z - | Thay thế: X bởi "" ngựa "" , Z bởi "" kiwi dưa hấu """,- Ngựa * Kiwi dưa hấu -
"Quy tắc: = Y Y - Y = | Thay thế: Y bởi "" sư tử trâu """,= sư tử trâu sư tử trâu - sư tử trâu =
"Quy tắc: * = X = X | Thay thế: X bởi "" cá voi """,* = cá voi = cá voi
"Quy tắc: = X Y = Y | Thay thế: X bằng "" chim cánh cụt "", Y bằng "" dưa hấu lê """,= dưa hấu lê chim cánh cụt = dưa hấu lê
"Quy tắc: - Y * = Y | Thay thế: Y bằng "" táo """,- táo * = táo
"Quy tắc: Z Z = * | Thay thế: Z bởi "" sư tử lê """,lê sư tử lê sư tử = *
"Quy tắc: Z * + Y | Thay thế: Y bởi "" kiwi strawberry "", Z bởi "" rắn hổ mang """,rắn hổ mang * + dâu tây kiwi
"Quy tắc: X Z = Z - | Thay thế: X bởi "" chim cánh cụt cá mập "" , Z bởi "" hải cẩu chim cánh cụt """,Hải cẩu chim cánh cụt cá mập = Hải cẩu chim cánh cụt -
"Quy tắc: Z Y = X * * | Thay thế: X bằng "" seal "" , Y bởi "" eagle "" , Z bởi "" blueberry """,Đại bàng việt quất = con dấu * *
"Quy tắc: - Z Z * Z | Thay thế: Z bởi "" chuột đào """,- Chuột đào * Chuột đào * Chuột đào
"Quy tắc: X X - * Z + | Thay thế: X bởi "" táo "" , Z bởi "" chim cánh cụt lê """,táo táo - * chim cánh cụt lê +
"Quy tắc: = X X = | Thay thế: X bằng "" apple """,= táo táo =
"Quy tắc: - = Y Y | Thay thế: Y bởi "" cò """,- = Cò cò
"Quy tắc: X - Z X - | Thay thế: X bằng "" nho "" , Z bằng "" rắn hổ mang chuối """,nho - chuối rắn hổ mang nho -
"Quy tắc: Y + + = Z X | Thay thế: X bởi "" chim cánh cụt đại bàng "", Y bởi "" rắn hổ mang "", Z bởi "" cá mập """,rắn hổ mang + + = chim cánh cụt đại bàng cá mập
"Quy tắc: - + Z Z Z | Thay thế: Z bởi "" táo hổ mang ""","- + Rắn hổ mang táo, rắn hổ mang, táo hổ mang, táo"
"Quy tắc: Y = Y + | Thay thế: Y bằng "" nho """,nho = nho +
